actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:42 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Jump Ball Kanter vs. Millsap: Tip to Harkless,Jump Ball,,1,0
3,7,PT11M37.00S,1,1610612757,POR,203090,Harkless,M. Harkless,-12,17,2,Missed,1,,,0,h,MISS Harkless 2' Driving Layup,Missed Shot,Driving Layup Shot,1,0
4,8,PT11M34.00S,1,1610612743,DEN,203914,Harris,G. Harris,0,0,0,,0,,,0,v,Harris REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M19.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,,,0,v,Jokic Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0
6,9,PT11M19.00S,1,1610612757,POR,203090,Harkless,M. Harkless,0,0,0,,0,,,0,h,Harkless STEAL (1 STL),,,1,0
7,11,PT11M16.00S,1,1610612757,POR,203090,Harkless,M. Harkless,-2,5,1,Made,1,2,0,2,h,Harkless 1' Cutting Dunk Shot (2 PTS) (Aminu 1 AST),Made Shot,Cutting Dunk Shot,1,0
8,13,PT10M57.00S,1,1610612743,DEN,1628470,Craig,T. Craig,-3,5,1,Made,1,2,2,4,v,Craig 1' Layup (2 PTS) (Jokic 1 AST),Made Shot,Layup Shot,1,0
9,15,PT10M42.00S,1,1610612757,POR,202329,Aminu,A. Aminu,3,62,6,Missed,1,,,0,h,MISS Aminu 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
10,15,PT10M42.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,0,0,0,,0,,,0,v,Millsap BLOCK (1 BLK),,,1,0
11,17,PT10M40.00S,1,1610612757,POR,202329,Aminu,A. Aminu,0,0,0,,0,,,0,h,Aminu REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
12,18,PT10M35.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Kanter Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0
13,19,PT10M23.00S,1,1610612757,POR,203468,McCollum,C. McCollum,0,0,0,,0,,,0,h,McCollum S.FOUL (P1.T1) (E.Malloy),Foul,Shooting,1,0
14,21,PT10M23.00S,1,1610612743,DEN,203914,Harris,G. Harris,0,0,0,,0,2,3,5,v,Harris Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0
15,22,PT10M23.00S,1,1610612743,DEN,203914,Harris,G. Harris,0,0,0,,0,2,4,6,v,Harris Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0
16,23,PT10M09.00S,1,1610612757,POR,202329,Aminu,A. Aminu,-182,172,25,Made,1,5,4,9,h,Aminu 25' 3PT Jump Shot (3 PTS) (Lillard 1 AST),Made Shot,Jump Shot,1,0
17,25,PT09M50.00S,1,1610612743,DEN,200794,Millsap,P. Millsap,49,36,6,Missed,1,,,0,v,MISS Millsap 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,0
18,26,PT09M46.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,,,0,v,Jokic REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
19,27,PT09M46.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,-6,1,Made,1,5,6,11,v,Jokic 1' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,0
20,28,PT09M38.00S,1,1610612757,POR,203081,Lillard,D. Lillard,-120,131,18,Missed,1,,,0,h,MISS Lillard 18' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,0
21,29,PT09M36.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,v,Murray REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
22,30,PT09M20.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-64,32,7,Made,1,5,8,13,v,Murray 7' Driving Floating Bank Jump Shot (2 PTS) (Jokic 2 AST),Made Shot,Driving Floating Bank Jump Shot,1,0
23,31,PT09M05.00S,1,1610612757,POR,203468,McCollum,C. McCollum,-186,167,25,Missed,1,,,0,h,MISS McCollum 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
24,32,PT09M02.00S,1,1610612743,DEN,1627750,Murray,J. Murray,0,0,0,,0,,,0,v,Murray REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
25,34,PT08M55.00S,1,1610612743,DEN,1627750,Murray,J. Murray,125,220,25,Missed,1,,,0,v,MISS Murray 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
26,35,PT08M53.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Kanter REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
27,36,PT08M45.00S,1,1610612757,POR,203081,Lillard,D. Lillard,-11,273,27,Missed,1,,,0,h,MISS Lillard 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
28,37,PT08M44.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,0,0,0,,0,,,0,v,Jokic REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
29,38,PT08M34.00S,1,1610612743,DEN,203999,Jokic,N. Jokic,7,47,5,Made,1,5,10,15,v,Jokic 5' Running Jump Shot (4 PTS),Made Shot,Running Jump Shot,1,0
30,39,PT08M22.00S,1,1610612757,POR,203090,Harkless,M. Harkless,-13,42,4,Missed,1,,,0,h,MISS Harkless 4' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,0
31,40,PT08M21.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Kanter REBOUND (Off:1 Def:1),Rebound,Unknown,1,0
32,41,PT08M20.00S,1,1610612757,POR,202683,Freedom,E. Freedom,-7,18,2,Missed,1,,,0,h,MISS Kanter 2' Putback Layup,Missed Shot,Putback Layup Shot,1,0
33,42,PT08M19.00S,1,1610612757,POR,203090,Harkless,M. Harkless,0,0,0,,0,,,0,h,Harkless REBOUND (Off:1 Def:0),Rebound,Unknown,1,0
34,43,PT08M15.00S,1,1610612757,POR,203468,McCollum,C. McCollum,64,5,6,Missed,1,,,0,h,MISS McCollum 6' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
35,44,PT08M11.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Kanter REBOUND (Off:2 Def:1),Rebound,Unknown,1,0
36,45,PT08M11.00S,1,1610612757,POR,202683,Freedom,E. Freedom,0,-6,1,Made,1,7,10,17,h,Kanter 1' Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,0
