actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (6:11 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,0,0,0,,0,,,0,h,Jump Ball Bagley III vs. Jackson Jr.: Tip to Morant,Jump Ball,,1,0
3,7,PT11M44.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,-77,251,26,Missed,1,,,0,v,MISS Brooks 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
4,8,PT11M41.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,0,0,0,,0,,,0,h,Bagley III REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
5,9,PT11M23.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,26,120,12,Missed,1,,,0,h,MISS Bogdanovic 12' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
6,10,PT11M19.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,Clarke REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
7,11,PT11M12.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,0,0,0,,0,,,0,h,Bagley III S.FOUL (P1.T1) (M.Myers),Foul,Shooting,1,0
8,13,PT11M12.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,0,1,1,v,Jackson Jr. Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0
9,14,PT11M12.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,0,2,2,v,Jackson Jr. Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0
10,15,PT10M55.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,-16,13,2,Missed,1,,,0,h,MISS Stewart 2' Layup,Missed Shot,Layup Shot,1,0
11,16,PT10M53.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,Clarke REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
12,17,PT10M41.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,-23,53,6,Made,1,0,4,4,v,Clarke 6' Floating Jump Shot (2 PTS) (Morant 1 AST),Made Shot,Floating Jump shot,1,0
13,19,PT10M29.00S,1,1610612765,DET,1630165,Hayes,K. Hayes,80,179,20,Missed,1,,,0,h,MISS Hayes 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
14,20,PT10M28.00S,1,0,,1610612763,,,0,0,0,,0,,,0,v,Grizzlies Rebound,Rebound,Unknown,1,0
15,22,PT10M14.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,-233,-10,0,Made,1,0,7,7,v,Brooks 3PT Jump Shot (3 PTS) (Morant 2 AST),Made Shot,Jump Shot,1,0
16,24,PT10M13.00S,1,0,,1610612765,,,0,0,0,,0,,,0,h,PISTONS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0
17,25,PT10M02.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,20,11,2,Made,1,2,7,9,h,Bagley III 2' Reverse Layup (2 PTS) (Ivey 1 AST),Made Shot,Reverse Layup Shot,1,0
18,27,PT09M49.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,-18,13,2,Made,1,2,9,11,v,Clarke 2' Layup (4 PTS) (Morant 3 AST),Made Shot,Layup Shot,1,0
19,29,PT09M35.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,145,240,28,Made,1,5,9,14,h,Ivey 28' 3PT Jump Shot (3 PTS) (Hayes 1 AST),Made Shot,Jump Shot,1,0
20,31,PT09M21.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-207,155,26,Missed,1,,,0,v,MISS Jackson Jr. 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
21,32,PT09M19.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,0,0,0,,0,,,0,h,Ivey REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
22,33,PT09M16.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,Clarke S.FOUL (P1.T1) (M.Myers),Foul,Shooting,1,0
23,35,PT09M16.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,0,0,0,,0,,,0,h,MISS Ivey Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0
24,36,PT09M16.00S,1,0,,1610612765,,,0,0,0,,0,,,0,h,PISTONS Rebound,Rebound,Normal Rebound,1,0
25,37,PT09M16.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,0,0,0,,0,6,9,15,h,Ivey Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,1,0
26,38,PT09M04.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,-27,102,11,Missed,1,,,0,v,MISS Brooks 11' Driving Hook Shot,Missed Shot,Driving Hook Shot,1,0
27,39,PT09M02.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,0,0,0,,0,,,0,h,Bagley III REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
28,40,PT08M56.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,86,242,26,Missed,1,,,0,h,MISS Stewart 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
29,41,PT08M53.00S,1,1610612763,MEM,1629630,Morant,J. Morant,0,0,0,,0,,,0,v,Morant REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
30,42,PT08M45.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,66,11,7,Made,1,6,11,17,v,Clarke 7' Jump Shot (6 PTS) (Morant 4 AST),Made Shot,Jump Shot,1,0
31,44,PT08M30.00S,1,1610612765,DET,1630165,Hayes,K. Hayes,142,211,25,Made,1,9,11,20,h,Hayes 25' 3PT Jump Shot (3 PTS) (Stewart 1 AST),Made Shot,Jump Shot,1,0
32,46,PT08M06.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,-10,58,6,Made,1,9,13,22,v,Jackson Jr. 6' Floating Jump Shot (4 PTS),Made Shot,Floating Jump shot,1,0
33,47,PT07M40.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,223,11,0,Missed,1,,,0,h,MISS Stewart 3PT Jump Shot,Missed Shot,Jump Shot,1,0
34,48,PT07M37.00S,1,1610612763,MEM,1629723,Konchar,J. Konchar,0,0,0,,0,,,0,v,Konchar REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
35,50,PT07M29.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,0,0,0,,0,,,0,h,PISTONS T.Foul (Def. 3 Sec Stewart ) (M.Myers),Foul,Defense 3 Second,1,0
36,51,PT07M29.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,9,14,23,v,Brooks Free Throw Technical (4 PTS),Free Throw,Free Throw Technical,1,0
37,52,PT07M21.00S,1,1610612763,MEM,1629630,Morant,J. Morant,-22,8,2,Made,1,9,16,25,v,Morant 2' Driving Layup (2 PTS) (Clarke 1 AST),Made Shot,Driving Layup Shot,0,0
38,54,PT07M05.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,157,51,17,Missed,1,,,0,h,MISS Bagley III 17' Jump Shot,Missed Shot,Jump Shot,1,0
39,55,PT07M05.00S,1,1610612763,MEM,1629630,Morant,J. Morant,0,0,0,,0,,,0,v,Morant REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
40,56,PT06M55.00S,1,1610612763,MEM,1629723,Konchar,J. Konchar,-233,2,0,Missed,1,,,0,v,MISS Konchar 3PT Jump Shot,Missed Shot,Jump Shot,1,0
41,57,PT06M49.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,Clarke REBOUND (Off:1 Def:2),Rebound,Unknown,1,0
42,58,PT06M49.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,Made,1,9,18,27,v,Clarke Tip Layup Shot (8 PTS),Made Shot,Tip Layup Shot,1,0
43,59,PT06M41.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,-61,8,6,Missed,1,,,0,h,MISS Bagley III 6' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
44,60,PT06M38.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,Clarke REBOUND (Off:1 Def:3),Rebound,Unknown,1,0
45,61,PT06M29.00S,1,1610612763,MEM,1629630,Morant,J. Morant,112,222,25,Made,1,9,21,30,v,Morant 25' 3PT Jump Shot (5 PTS) (Brooks 1 AST),Made Shot,Jump Shot,1,0
46,63,PT06M13.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,,,0,v,Brooks S.FOUL (P1.T2) (E.Malloy),Foul,Shooting,1,0
47,65,PT06M13.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,0,0,0,,0,10,21,31,h,Bogdanovic Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0
48,66,PT06M13.00S,1,1610612765,DET,1628963,Bagley III,M. Bagley III,0,0,0,,0,,,0,h,SUB: Duren FOR Bagley III,Substitution,,0,0
49,67,PT06M13.00S,1,1610612765,DET,1630165,Hayes,K. Hayes,0,0,0,,0,,,0,h,SUB: Burks FOR Hayes,Substitution,,0,0
50,68,PT06M13.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,0,0,0,,0,,,0,v,SUB: Tillman FOR Clarke,Substitution,,0,0
51,69,PT06M13.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,v,SUB: Aldama FOR Jackson Jr.,Substitution,,0,0
52,74,PT06M13.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,0,0,0,,0,11,21,32,h,Bogdanovic Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0
53,75,PT05M57.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,0,0,0,,0,,,0,h,Stewart S.FOUL (P1.T2) (E.Malloy),Foul,Shooting,1,0
54,77,PT05M57.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,11,22,33,v,Brooks Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0
55,78,PT05M57.00S,1,1610612765,DET,1630191,Stewart,I. Stewart,0,0,0,,0,,,0,h,SUB: Bey FOR Stewart,Substitution,,0,0
56,80,PT05M57.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,11,23,34,v,Brooks Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0
57,81,PT05M39.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,142,68,16,Made,1,13,23,36,h,Bogdanovic 16' Jump Shot (4 PTS) (Burks 1 AST),Made Shot,Jump Shot,1,0
58,83,PT05M29.00S,1,1610612763,MEM,1629630,Morant,J. Morant,-2,22,2,Missed,1,,,0,v,MISS Morant 2' Driving Layup,Missed Shot,Driving Layup Shot,1,0
59,84,PT05M29.00S,1,0,,1610612763,,,0,0,0,,0,,,0,v,Grizzlies Rebound,Rebound,Unknown,1,0
60,85,PT05M29.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,0,0,0,,0,,,0,h,Ivey L.B.FOUL (P1.T3) (M.Myers),Foul,Loose Ball,1,0
61,87,PT05M29.00S,1,1610612763,MEM,1628415,Brooks,D. Brooks,0,0,0,,0,,,0,v,SUB: Jones FOR Brooks,Substitution,,0,0
62,89,PT05M18.00S,1,1610612763,MEM,1629630,Morant,J. Morant,138,227,27,Missed,1,,,0,v,MISS Morant 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,0
63,90,PT05M16.00S,1,1610612765,DET,202692,Burks,A. Burks,0,0,0,,0,,,0,h,Burks REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
64,91,PT05M11.00S,1,1610612763,MEM,1630214,Tillman,X. Tillman,0,0,0,,0,,,0,v,Tillman S.FOUL (P1.T3) (M.Myers),Foul,Shooting,1,0
65,93,PT05M11.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,0,0,0,,0,14,23,37,h,Bogdanovic Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0
66,94,PT05M11.00S,1,1610612765,DET,202711,Bogdanovic,B. Bogdanovic,0,0,0,,0,15,23,38,h,Bogdanovic Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0
67,96,PT04M55.00S,1,1610612763,MEM,1626145,Jones,T. Jones,0,0,0,,0,,,0,v,Jones Backcourt Turnover (P1.T1),Turnover,Backcourt Turnover,1,0
68,97,PT04M45.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,94,289,30,Missed,1,,,0,h,MISS Ivey 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,0
69,98,PT04M42.00S,1,1610612763,MEM,1629723,Konchar,J. Konchar,0,0,0,,0,,,0,v,Konchar REBOUND (Off:0 Def:2),Rebound,Unknown,1,0
70,99,PT04M31.00S,1,1610612763,MEM,1626145,Jones,T. Jones,230,95,25,Made,1,15,26,41,v,Jones 25' 3PT Jump Shot (3 PTS) (Morant 5 AST),Made Shot,Jump Shot,1,0
71,101,PT04M20.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,h,Duren OFF.Foul (P1) (E.Malloy),Foul,Offensive,1,0
72,103,PT04M20.00S,1,1610612765,DET,1631105,Duren,J. Duren,0,0,0,,0,,,0,h,Duren Offensive Foul Turnover (P1.T1),Turnover,Offensive Foul Turnover,1,0
73,104,PT04M09.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,175,181,25,Made,1,15,29,44,v,Aldama 25' 3PT Jump Shot (3 PTS) (Jones 1 AST),Made Shot,Jump Shot,1,0
