actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:10 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612742,DAL,2205,Diop,D. Diop,0,0,0,,0,,,0,h,Jump Ball Diop vs. Gasol: Tip to Tsakalidis,Jump Ball,,0,0
3,2,PT11M42.00S,1,1610612763,MEM,2203,Battier,S. Battier,233,2,0,Made,1,0,3,3,v,Battier 3PT Jump Shot (3 PTS) (Gasol 1 AST),Made Shot,Jump Shot,0,0
4,3,PT11M32.00S,1,1610612742,DAL,1891,Terry,J. Terry,0,0,0,Made,1,2,3,5,h,Terry Reverse Layup (2 PTS),Made Shot,Reverse Layup Shot,0,0
5,4,PT11M32.00S,1,1610612763,MEM,224,Jones,E. Jones,0,0,0,,0,,,0,v,E. Jones S.FOUL (P1.T1),Foul,Shooting,0,0
6,5,PT11M32.00S,1,1610612742,DAL,1891,Terry,J. Terry,0,0,0,,0,3,3,6,h,Terry Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,0,0
7,6,PT11M13.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,69,23,7,Made,1,3,5,8,v,Gasol 7' Driving Hook Shot (2 PTS),Made Shot,Driving Hook Shot,0,0
8,7,PT10M57.00S,1,1610612742,DAL,2572,Howard,J. Howard,-164,26,17,Made,1,5,5,10,h,Howard 17' Jump Shot (2 PTS) (Terry 1 AST),Made Shot,Jump Shot,0,0
9,8,PT10M39.00S,1,1610612763,MEM,224,Jones,E. Jones,0,0,0,Missed,1,,,0,v,MISS E. Jones Layup,Missed Shot,Layup Shot,0,0
10,8,PT10M39.00S,1,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki BLOCK (1 BLK),,,0,0
11,9,PT10M38.00S,1,1610612742,DAL,2572,Howard,J. Howard,0,0,0,,0,,,0,h,Howard REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
12,10,PT10M30.00S,1,1610612742,DAL,2572,Howard,J. Howard,47,161,17,Missed,1,,,0,h,MISS Howard 17' Jump Shot,Missed Shot,Jump Shot,0,0
13,11,PT10M28.00S,1,1610612742,DAL,1559,Griffin,A. Griffin,0,0,0,,0,,,0,h,Griffin REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
14,12,PT10M26.00S,1,1610612742,DAL,1891,Terry,J. Terry,-202,-5,20,Missed,1,,,0,h,MISS Terry 20' Jump Shot,Missed Shot,Jump Shot,0,0
15,13,PT10M24.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,,0,,,0,v,Gasol REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
16,14,PT10M10.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,-2,46,5,Missed,1,,,0,v,MISS Gasol 5' Jump Shot,Missed Shot,Jump Shot,0,0
17,14,PT10M10.00S,1,1610612742,DAL,2205,Diop,D. Diop,0,0,0,,0,,,0,h,Diop BLOCK (1 BLK),,,0,0
18,15,PT10M07.00S,1,1610612763,MEM,224,Jones,E. Jones,0,0,0,,0,,,0,v,E. Jones REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
19,19,PT10M02.00S,1,1610612763,MEM,2203,Battier,S. Battier,-144,193,24,Missed,1,,,0,v,MISS Battier 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
20,17,PT09M58.00S,1,1610612742,DAL,2205,Diop,D. Diop,0,0,0,,0,,,0,h,Diop REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
21,18,PT09M55.00S,1,1610612742,DAL,1717,Nowitzki,D. Nowitzki,174,28,18,Made,1,7,5,12,h,Nowitzki 18' Jump Shot (2 PTS) (Terry 2 AST),Made Shot,Jump Shot,0,0
22,20,PT09M39.00S,1,1610612763,MEM,1088,Atkins,C. Atkins,67,28,7,Missed,1,,,0,v,MISS Atkins 7' Jump Shot,Missed Shot,Jump Shot,0,0
23,21,PT09M37.00S,1,1610612742,DAL,1891,Terry,J. Terry,0,0,0,,0,,,0,h,Terry REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
24,22,PT09M34.00S,1,1610612742,DAL,2572,Howard,J. Howard,0,0,0,Made,1,9,5,14,h,Howard Dunk (4 PTS) (Terry 3 AST),Made Shot,Dunk Shot,0,0
25,23,PT09M26.00S,1,1610612742,DAL,2205,Diop,D. Diop,0,0,0,,0,,,0,h,Diop P.FOUL (P1.T1),Foul,Personal,0,0
26,25,PT09M20.00S,1,1610612763,MEM,224,Jones,E. Jones,-235,59,24,Made,1,9,8,17,v,E. Jones 24' 3PT Jump Shot (3 PTS) (Atkins 1 AST),Made Shot,Jump Shot,0,0
27,27,PT09M01.00S,1,1610612742,DAL,1891,Terry,J. Terry,0,0,0,,0,,,0,h,Terry OFF.Foul (P1),Foul,Offensive,0,0
28,28,PT09M01.00S,1,1610612742,DAL,1891,Terry,J. Terry,0,0,0,,0,,,0,h,Terry Foul Turnover (P1.T1),Turnover,Foul,0,0
29,29,PT08M48.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,Missed,1,,,0,v,MISS Gasol Layup,Missed Shot,Layup Shot,0,0
30,30,PT08M47.00S,1,1610612742,DAL,2572,Howard,J. Howard,0,0,0,,0,,,0,h,Howard REBOUND (Off:0 Def:2),Rebound,Unknown,0,0
31,31,PT08M41.00S,1,1610612763,MEM,1088,Atkins,C. Atkins,0,0,0,,0,,,0,v,Atkins P.FOUL (P1.T2),Foul,Personal,0,0
32,32,PT08M29.00S,1,1610612763,MEM,2054,Tsakalidis,J. Tsakalidis,0,0,0,,0,,,0,v,Tsakalidis P.FOUL (P1.T3),Foul,Personal,0,0
33,33,PT08M21.00S,1,1610612763,MEM,2203,Battier,S. Battier,0,0,0,,0,,,0,v,Battier S.FOUL (P1.T4),Foul,Shooting,0,0
34,34,PT08M21.00S,1,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,10,8,18,h,Nowitzki Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0
35,35,PT08M21.00S,1,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,11,8,19,h,Nowitzki Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0
36,36,PT07M57.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,-187,12,19,Made,1,11,10,21,v,Gasol 19' Jump Shot (4 PTS) (Atkins 2 AST),Made Shot,Jump Shot,0,0
37,37,PT07M35.00S,1,1610612742,DAL,1891,Terry,J. Terry,-164,184,25,Made,1,14,10,24,h,Terry 25' 3PT Jump Shot (6 PTS) (Howard 1 AST),Made Shot,Jump Shot,0,0
38,38,PT07M23.00S,1,1610612763,MEM,224,Jones,E. Jones,121,81,15,Made,1,14,12,26,v,E. Jones 15' Jump Shot (5 PTS),Made Shot,Jump Shot,0,0
39,39,PT07M11.00S,1,1610612742,DAL,1559,Griffin,A. Griffin,51,153,16,Made,1,16,12,28,h,Griffin 16' Jump Shot (2 PTS) (Terry 4 AST),Made Shot,Jump Shot,0,0
40,40,PT06M51.00S,1,1610612763,MEM,1088,Atkins,C. Atkins,-176,8,18,Missed,1,,,0,v,MISS Atkins 18' Jump Shot,Missed Shot,Jump Shot,0,0
41,41,PT06M49.00S,1,1610612742,DAL,1559,Griffin,A. Griffin,0,0,0,,0,,,0,h,Griffin REBOUND (Off:1 Def:1),Rebound,Unknown,0,0
42,42,PT06M43.00S,1,1610612742,DAL,1891,Terry,J. Terry,-235,28,24,Missed,1,,,0,h,MISS Terry 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
43,42,PT06M43.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,,0,,,0,v,Gasol BLOCK (1 BLK),,,0,0
44,43,PT06M40.00S,1,1610612763,MEM,2203,Battier,S. Battier,0,0,0,,0,,,0,v,Battier REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
45,44,PT06M20.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,136,117,18,Made,1,16,14,30,v,Gasol 18' Jump Shot (6 PTS) (Atkins 3 AST),Made Shot,Jump Shot,0,0
46,45,PT06M06.00S,1,1610612742,DAL,2205,Diop,D. Diop,0,0,0,Made,1,18,14,32,h,Diop Slam Dunk (2 PTS) (Griffin 1 AST),Made Shot,Slam Dunk Shot,0,0
47,46,PT05M42.00S,1,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki S.FOUL (P1.T2),Foul,Shooting,0,0
48,47,PT05M42.00S,1,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0
49,51,PT05M42.00S,1,1610612763,MEM,2200,Gasol,P. Gasol,0,0,0,,0,18,15,33,v,Gasol Free Throw 1 of 2 (7 PTS),Free Throw,Free Throw 1 of 2,0,0
