actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,0,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:50 PM EST),period,start,0,0
2,1,PT12M00.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,0,0,0,,0,0,0,0,h,Jump Ball O'Neal vs. Blount: Tip to Miller,Jump Ball,,0,0
3,2,PT11M41.00S,1,1610612754,IND,397,Miller,R. Miller,-87,176,20,Missed,1,0,0,0,h,MISS Miller 20' Jump Shot,Missed Shot,Jump Shot,0,0
4,3,PT11M39.00S,1,1610612738,BOS,1548,Blount,M. Blount,0,0,0,,0,0,0,0,v,Blount REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
5,4,PT11M22.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,110,164,20,Made,1,0,2,2,v,Pierce 20' Jump Shot (2 PTS),Made Shot,Jump Shot,0,0
6,5,PT11M10.00S,1,1610612754,IND,2224,Tinsley,J. Tinsley,11,-13,2,Made,1,2,2,4,h,Tinsley 2' Driving Finger Roll (2 PTS),Made Shot,Driving Finger Roll Shot,0,0
7,6,PT10M56.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,0,0,0,,0,0,0,0,v,Pierce Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0
8,6,PT10M56.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,0,0,0,,0,0,0,0,h,O'Neal STEAL (1 STL),,,0,0
9,7,PT10M48.00S,1,1610612754,IND,2224,Tinsley,J. Tinsley,-52,-8,5,Missed,1,0,0,0,h,MISS Tinsley 5' Layup,Missed Shot,Layup Shot,0,0
10,8,PT10M46.00S,1,1610612754,IND,1902,Foster,J. Foster,0,0,0,,0,0,0,0,h,Foster REBOUND (Off:1 Def:0),Rebound,Unknown,0,0
11,9,PT10M30.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,0,0,0,,0,0,0,0,h,O'Neal Lost Ball Turnover (P1.T1),Turnover,Lost Ball,0,0
12,9,PT10M30.00S,1,1610612738,BOS,1548,Blount,M. Blount,0,0,0,,0,0,0,0,v,Blount STEAL (1 STL),,,0,0
13,10,PT10M24.00S,1,1610612738,BOS,2412,Welsch,J. Welsch,-159,0,16,Made,1,2,4,6,v,Welsch 16' Jump Shot (2 PTS) (Atkins 1 AST),Made Shot,Jump Shot,0,0
14,11,PT10M03.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,-92,-13,9,Missed,1,0,0,0,h,MISS O'Neal 9' Jump Shot,Missed Shot,Jump Shot,0,0
15,12,PT10M01.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,0,0,0,,0,0,0,0,v,Pierce REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
16,13,PT09M56.00S,1,1610612738,BOS,2412,Welsch,J. Welsch,-220,123,25,Missed,1,0,0,0,v,MISS Welsch 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,0
17,14,PT09M54.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,0,0,0,,0,0,0,0,h,O'Neal REBOUND (Off:0 Def:1),Rebound,Unknown,0,0
18,15,PT09M47.00S,1,1610612754,IND,979,O'Neal,J. O'Neal,3,-6,1,Made,1,4,4,8,h,O'Neal 1' Dunk (2 PTS) (Tinsley 1 AST),Made Shot,Dunk Shot,0,0
19,16,PT09M22.00S,1,1610612738,BOS,1548,Blount,M. Blount,0,0,0,,0,0,0,0,v,Blount OFF.Foul (P1),Foul,Offensive,0,0
20,17,PT09M22.00S,1,1610612738,BOS,1548,Blount,M. Blount,0,0,0,,0,0,0,0,v,Blount Foul Turnover (P1.T2),Turnover,Foul,0,0
21,18,PT09M04.00S,1,1610612754,IND,1902,Foster,J. Foster,-2,2,0,Made,1,6,4,10,h,Foster  Layup (2 PTS) (Tinsley 2 AST),Made Shot,Layup Shot,0,0
22,19,PT08M48.00S,1,1610612738,BOS,1548,Blount,M. Blount,-72,66,10,Made,1,6,6,12,v,Blount 10' Jump Shot (2 PTS) (Welsch 1 AST),Made Shot,Jump Shot,0,0
23,20,PT08M35.00S,1,1610612738,BOS,1718,Pierce,P. Pierce,0,0,0,,0,0,0,0,v,Pierce Violation:Kicked Ball,Violation,Kicked Ball,0,0
24,21,PT08M30.00S,1,1610612754,IND,397,Miller,R. Miller,0,0,0,,0,0,0,0,h,Miller Bad Pass Turnover (P1.T2),Turnover,Bad Pass,0,0
25,21,PT08M30.00S,1,1610612738,BOS,1548,Blount,M. Blount,0,0,0,,0,0,0,0,v,Blount STEAL (2 STL),,,0,0
26,22,PT08M24.00S,1,1610612738,BOS,1088,Atkins,C. Atkins,0,-13,1,Made,1,6,8,14,v,Atkins 1' Layup (2 PTS),Made Shot,Layup Shot,0,0
27,23,PT08M03.00S,1,1610612754,IND,1733,Harrington,A. Harrington,-113,-3,11,Missed,1,0,0,0,h,MISS Harrington 11' Jump Shot,Missed Shot,Jump Shot,0,0
