actionId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue
1,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:42 PM EST),period,start,0,0
2,4,PT12M00.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Jump Ball Robinson vs. Allen: Tip to Garland,Jump Ball,,1,0
3,8,PT11M36.00S,1,1610612739,CLE,1628378,Mitchell,D. Mitchell,-34,92,10,Made,1,0,2,2,v,Mitchell 10' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,1,0
4,9,PT11M25.00S,1,1610612752,NYK,203944,Randle,J. Randle,230,-11,0,Missed,1,,,0,h,MISS Randle 3PT Jump Shot,Missed Shot,Jump Shot,1,0
5,10,PT11M23.00S,1,1610612739,CLE,1628378,Mitchell,D. Mitchell,0,0,0,,0,,,0,v,Mitchell REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
6,11,PT11M15.00S,1,1610612739,CLE,1628378,Mitchell,D. Mitchell,75,92,12,Missed,1,,,0,v,MISS Mitchell 12' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,0
7,12,PT11M13.00S,1,1610612752,NYK,203944,Randle,J. Randle,0,0,0,,0,,,0,h,Randle REBOUND (Off:0 Def:1),Rebound,Unknown,1,0
8,13,PT11M09.00S,1,1610612739,CLE,1630596,Mobley,E. Mobley,0,0,0,,0,,,0,v,Mobley S.FOUL (P1.T1) (C.Kirkland),Foul,Shooting,1,0
9,15,PT11M09.00S,1,1610612752,NYK,203944,Randle,J. Randle,0,0,0,,0,1,2,3,h,Randle Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0
10,16,PT11M09.00S,1,1610612752,NYK,203944,Randle,J. Randle,0,0,0,,0,2,2,4,h,Randle Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0
